Epoch, Average Actor Loss, Critic Loss
227, 0.0636, 0.8694
228, 0.1422, 0.9211
229, -0.0231, 1.4023
230, 0.0528, 0.9971
231, 0.0414, 1.2733
232, -0.1167, 7.8548
233, 0.0692, 0.7130
234, 0.0864, 0.7138
235, -0.4276, 10.9613
236, -0.0690, 2.1504
237, 0.0425, 0.8329
238, -0.0046, 2.7413
239, -0.0867, 2.2730
240, -0.0273, 1.7859
241, -0.0294, 1.9119
242, -0.5776, 14.1476
243, 0.0014, 1.9494
244, 0.0986, 1.4084
245, 0.0148, 1.6357
246, 0.1163, 0.6812
247, 0.0902, 2.2972
248, -0.0665, 3.1617
249, -0.0476, 2.8018
250, 0.1222, 0.4051
251, 0.0812, 1.7221
252, 0.0799, 2.1577
253, -0.1910, 5.8176
254, 0.0839, 0.7515
255, 0.0519, 1.0363
256, 0.0097, 2.0218
257, -0.0915, 2.3095
258, -0.0127, 2.1685
259, 0.0447, 0.9605
260, 0.0732, 0.5579
261, 0.5121, 2.0339
262, 0.1041, 0.4364
263, -0.7992, 12.0297
264, 0.0821, 0.6445
265, -0.0953, 2.8194
266, 0.0753, 0.3564
267, -0.0728, 2.1198
268, -0.1105, 2.1717
269, 0.0704, 1.0617
270, 0.2086, 3.7526
271, -0.0462, 1.7188
272, -0.0502, 2.5378
273, 0.1134, 1.5841
274, -0.0085, 2.2137
275, 0.0557, 0.6043
276, 0.0797, 0.4939
277, -0.0449, 1.4033
278, 0.1271, 0.2374
279, -0.2474, 8.3681
280, -0.2415, 4.0401
281, 0.0148, 1.0197
282, -0.0425, 1.2733
283, 0.0231, 1.5765
284, -0.0179, 1.8311
285, 0.0504, 0.4328
286, 0.0901, 0.7258
287, -0.0529, 3.9216
288, -0.0601, 3.0759
289, 0.0477, 0.7392
290, 0.0163, 1.0020
291, -0.1606, 3.8696
292, -0.0337, 1.8073
293, 0.1574, 0.5967
294, 0.0195, 2.1377
295, 0.1510, 2.6420
296, 0.0730, 0.8320
297, -0.0733, 1.9272
298, 0.0542, 0.5246
299, -0.4268, 7.5124
300, -0.1771, 3.0730
301, 0.0598, 1.6239
302, 0.0252, 1.2275
303, 0.0612, 0.5274
304, -0.1122, 2.7871
305, -0.0094, 0.7971
306, -0.0460, 1.2991
307, -0.1010, 1.8684
308, 0.0030, 1.8790
309, 0.0813, 0.9490
310, -0.0354, 2.9569
311, -0.1533, 2.8052
312, 0.0519, 0.5355
313, -0.0351, 1.8760
314, 0.0890, 1.0484
315, 0.0450, 0.9255
316, 0.1408, 1.0934
317, 0.0097, 1.6825
318, -0.0706, 1.8803
319, 0.0340, 1.5640
320, 0.0331, 1.2528
321, 0.0351, 0.7315
322, 0.0603, 1.1478
323, -0.0340, 1.2234
324, -0.0906, 3.6299
325, -0.6894, 9.0091
326, -0.3050, 9.0106
327, 0.0389, 1.2766
328, -0.2338, 3.9181
329, 0.0313, 1.5997
330, 0.1963, 1.2683
331, 0.0946, 0.8989
332, 0.0589, 10.1259
333, 0.0878, 2.2841
334, 0.0183, 2.5681
335, 0.5909, 7.8425
336, 0.3441, 0.7060
337, -0.1809, 5.2568
