Epoch, Average Actor Loss, Critic Loss
0, -6.2627, 63.5333
1, -5.3501, 54.4313
2, -5.8380, 57.2428
3, -7.1201, 66.9510
4, -5.4355, 52.7498
5, -4.6245, 45.8917
6, -4.5733, 44.6799
7, -5.4312, 50.6167
8, -4.7102, 43.2737
9, -4.3374, 41.2512
10, -4.1921, 39.6420
11, -4.1268, 38.6335
12, -4.4284, 36.9092
13, -2.7464, 30.7128
14, -1.9125, 25.3671
15, -1.9305, 21.6872
16, -1.6204, 22.6842
17, -1.4368, 18.3926
18, -1.3015, 21.3272
19, -0.1657, 17.4208
20, -0.5234, 15.4286
21, 1.2460, 23.0784
22, 0.2709, 16.9853
23, 1.4628, 23.4370
24, 1.6642, 23.8404
25, 1.5213, 28.4321
26, 1.4292, 24.4719
27, 1.2367, 14.1139
28, 1.9004, 23.5842
29, 1.7044, 20.0815
30, 1.4857, 19.7897
31, 0.6868, 16.6989
32, 0.9277, 11.4960
33, 0.1425, 13.9492
34, 0.3330, 13.9618
35, -0.0985, 15.1534
36, -0.8448, 19.4554
37, -2.0752, 19.8849
38, -0.4327, 23.0769
39, -1.7140, 14.5591
40, -1.6237, 21.9018
41, -3.4118, 23.3363
42, -2.0339, 23.2355
43, -2.5438, 21.6878
44, -1.1084, 19.4436
45, -1.8408, 24.2752
46, -2.5682, 13.3672
47, -1.3580, 18.0057
48, -1.0580, 20.9254
49, -0.5425, 18.4032
50, -1.5508, 12.5217
51, -0.7876, 21.2177
52, 0.2856, 17.6824
53, -0.5849, 13.5506
54, 0.2906, 14.5027
55, 1.6919, 28.0433
56, 1.8799, 29.9284
57, 1.2323, 20.1519
58, 0.0648, 17.5369
59, -0.3485, 18.1314
60, 0.3858, 15.3005
61, 0.5064, 18.7319
62, 1.6492, 26.4840
63, -0.3494, 17.2879
64, -0.9772, 15.5106
65, 1.2114, 26.1642
66, 0.5319, 21.8955
67, -0.6407, 18.5976
68, 0.0775, 22.1796
69, -0.8204, 20.4546
70, -0.4302, 18.4552
71, -0.7790, 17.9104
72, -0.9533, 19.8472
73, -1.1241, 21.9127
74, -1.5337, 17.5802
75, -2.0103, 15.1302
76, 0.3248, 25.7541
77, -1.4770, 17.3070
78, -0.1028, 23.7121
79, -1.4593, 16.4774
80, -0.8194, 18.5526
81, -0.5501, 16.5786
82, -0.3888, 18.1782
83, -0.8306, 14.2297
84, 0.0532, 18.1761
85, -0.3661, 14.5624
86, 0.1611, 13.3398
87, 1.8947, 23.9435
88, 1.3040, 28.8746
89, 0.2754, 19.5402
90, 0.5386, 20.3957
91, 0.9796, 22.8453
92, -0.2381, 19.9609
93, -0.3946, 18.0723
94, 1.2819, 27.7037
95, 0.3583, 19.1261
96, -0.2469, 17.1990
97, 0.1910, 27.5070
98, -0.9312, 23.0731
99, -1.0573, 18.2040
100, -0.7819, 19.3604
101, -1.1331, 20.0043
102, -2.0574, 21.7503
103, -1.0476, 20.2756
104, -0.8225, 16.3434
105, -0.9201, 19.2342
106, -0.6339, 19.6977
107, -0.7206, 20.0941
108, -1.2620, 19.7761
109, -0.2342, 22.3569
110, 0.0311, 18.9864
111, -0.7554, 13.8015
112, -0.5400, 17.5937
113, -0.5614, 16.7727
114, 0.6816, 21.8220
115, -0.9502, 13.5388
116, 0.8561, 23.3593
117, 0.0147, 15.3559
118, 2.3647, 32.9088
119, 0.5593, 19.5184
120, 0.0262, 16.6770
121, -0.3717, 11.0601
122, 0.2195, 17.3148
123, -0.6468, 15.3530
124, 0.0929, 20.9866
125, -0.1304, 19.3351
126, -0.4879, 15.7501
127, -0.4150, 18.5761
128, -0.9767, 19.7541
129, 0.2493, 20.2601
130, -0.1243, 17.7335
131, -0.3461, 11.3506
132, 0.5660, 22.1423
133, -0.7103, 12.4545
134, -0.5241, 18.5902
135, -0.8842, 15.6363
136, -0.0288, 23.1975
137, 0.4070, 22.5671
138, 0.1069, 19.0230
139, -0.0913, 18.8994
140, -0.0628, 20.3786
141, -0.4455, 15.6659
142, 0.8023, 22.0971
143, -1.0103, 15.4072
144, -0.0241, 20.8771
145, 0.0826, 19.5638
146, -1.3203, 14.5801
147, -0.5263, 16.0640
148, -1.6327, 12.7922
149, 0.4683, 18.4675
150, -0.3095, 18.3715
151, -1.3415, 13.7767
152, -0.2136, 13.1049
153, 0.0927, 18.3338
154, 0.4725, 18.0372
155, 0.3871, 18.5690
156, 1.3560, 27.7211
157, -0.5560, 11.5891
158, 1.1435, 17.6865
159, -0.3489, 12.8828
160, 0.7047, 14.4905
161, -0.6298, 13.3935
162, -0.8065, 15.0966
163, -0.4726, 14.3473
164, -0.0540, 17.2252
165, -0.3363, 17.0447
166, 0.2732, 9.4775
167, 0.1948, 21.7933
168, 0.2496, 16.0900
169, -0.2785, 12.6542
170, -0.2303, 17.1347
171, 0.2521, 16.3535
172, 0.2490, 18.8944
173, 0.3127, 5.6436
174, -0.9125, 12.0483
175, -0.9119, 14.2399
176, -0.8600, 14.1336
177, -0.0343, 18.1448
178, -0.3971, 12.3456
179, -0.1344, 13.4927
180, 0.4194, 22.9738
181, -1.8677, 16.0578
182, -0.1648, 21.4736
183, -0.6018, 18.0035
184, -1.8921, 12.7753
185, 0.1267, 16.5082
186, 0.4466, 3.4337
187, -0.5592, 16.7208
188, 0.1669, 18.4079
189, 0.0640, 8.8707
190, -0.1956, 15.4994
191, 0.5869, 24.8741
192, -0.1358, 19.4785
193, -0.0355, 15.0503
194, 0.1903, 17.6225
195, -0.1106, 18.6455
196, -0.8528, 14.7032
197, 1.2668, 23.6975
198, 0.8839, 23.1400
199, -0.6847, 15.8260
200, 0.8348, 23.4622
201, 0.5360, 7.4907
202, 0.5642, 19.1128
203, 0.3372, 6.9191
204, -0.3634, 10.8659
205, -1.2296, 12.1232
206, -1.4122, 17.7287
207, -2.2028, 16.3089
208, -0.7166, 19.2464
209, -1.3609, 16.4390
210, -0.4210, 19.1479
211, -1.5857, 11.9610
212, -0.2719, 19.8022
213, -1.5293, 11.9538
214, 0.0153, 16.6019
215, 0.1170, 18.0562
216, -0.0684, 14.9716
217, 0.1316, 12.4867
218, 0.2461, 16.2564
219, 0.4183, 10.3415
220, 0.1592, 14.8697
221, 0.6832, 19.2417
222, 1.0056, 17.8730
223, 1.2229, 16.6831
224, 0.4680, 16.8290
225, 0.6797, 9.4707
226, -0.1201, 14.4224
227, -0.6087, 11.9353
228, 0.2010, 5.6687
229, -0.9248, 11.6089
230, -0.5549, 15.0671
231, 0.8108, 14.6446
232, 0.3151, 15.9260
233, -0.7346, 15.7711
234, 0.1255, 18.4262
235, 0.1586, 20.9651
236, -1.2856, 16.0474
237, -1.7128, 15.9037
238, 0.0442, 21.9937
239, 0.2075, 20.0896
240, -1.1646, 14.9460
241, -0.2952, 20.4973
242, -0.1450, 21.3765
243, -1.0933, 14.1336
244, 0.7507, 22.9457
245, -0.6629, 17.8406
246, 1.2950, 24.8505
247, -0.5091, 16.5875
248, 0.1472, 19.6717
249, -0.2570, 17.1524
250, -1.2308, 14.0223
251, -0.3068, 16.4785
252, -1.0172, 13.6827
253, -0.0486, 16.6736
254, 0.5642, 20.8185
255, 0.3255, 17.3786
256, 1.2899, 23.0492
257, 0.3810, 19.8271
258, 0.4352, 19.3309
259, -0.1965, 17.2083
260, -0.5492, 15.0056
261, -0.5295, 14.0003
262, -0.1410, 17.4442
263, -0.3124, 18.2564
264, 0.3837, 21.8196
265, 0.4609, 19.2839
266, 0.5239, 19.6520
267, -1.3725, 18.4352
268, -0.5236, 15.1481
269, -0.3740, 19.1733
270, -1.4124, 15.6731
271, -0.8255, 15.3292
272, -0.4924, 17.1388
273, -0.9225, 14.5378
274, -0.2110, 17.3279
275, 0.7233, 10.8371
276, 0.8426, 14.6649
277, 1.3855, 19.0149
278, 0.5163, 18.0015
279, 0.8278, 19.1783
280, -0.3218, 13.3081
281, 1.0181, 17.3461
282, -0.0692, 11.4193
283, -0.2369, 16.3917
284, -0.3490, 18.0380
285, -0.6176, 19.5634
286, -0.4626, 16.1403
287, 0.0408, 9.7812
288, 0.4548, 3.6073
289, -1.2284, 14.7565
290, -1.6114, 17.6475
291, -0.8645, 16.8306
292, -2.1162, 15.5357
