Epoch, Average Actor Loss, Critic Loss
227, 0.0664, 0.5677
228, 0.0030, 1.0932
229, 0.0462, 0.6293
230, 0.0099, 0.9638
231, 0.0834, 0.5241
232, 0.0085, 0.7717
233, 0.0175, 0.6146
234, 0.0469, 1.0072
235, -0.0078, 0.9560
236, 0.0091, 0.5399
237, 0.0057, 0.5086
238, 0.0311, 0.4350
239, -0.0049, 0.6342
240, -0.0107, 0.5621
241, -0.0375, 1.0259
242, -0.2863, 3.5867
243, -0.1959, 2.3458
244, -0.1020, 1.6436
245, 0.0041, 2.1880
246, 0.0246, 1.1278
247, -0.0652, 1.4837
248, -0.0332, 1.4619
249, -0.0055, 1.7833
250, -0.2094, 2.6658
251, 0.0204, 0.9130
252, 0.0024, 1.0668
253, -0.0162, 1.2046
254, 0.1152, 0.4937
255, 0.0518, 1.1781
256, -0.2886, 4.8999
257, 0.0485, 0.4786
258, 0.0133, 1.6122
259, 0.0826, 0.6051
260, 0.0094, 1.1957
261, 0.0931, 0.3665
262, -0.0331, 1.9261
263, 0.0946, 0.3270
264, -0.0479, 1.4874
265, 0.0607, 0.4312
266, 0.0443, 0.6966
267, -0.0365, 0.9238
268, -0.0611, 1.1418
269, -0.0986, 1.8701
270, -0.1266, 2.7570
271, -0.2447, 4.1890
272, -0.0933, 2.0335
273, -0.0343, 1.2906
274, -0.0258, 1.2075
275, 0.0443, 0.6622
276, -0.1017, 2.0643
277, 0.0763, 0.4016
278, 0.0485, 0.9281
279, 0.0456, 0.8105
280, -0.0300, 1.3927
281, 0.1166, 0.4861
282, -0.0815, 1.9851
283, 0.1334, 0.2731
284, 0.0661, 0.4335
285, 0.0679, 0.6516
286, 0.0967, 0.1042
287, 0.0335, 0.4504
288, 0.0510, 0.3860
289, 0.0338, 0.4688
290, 0.0158, 0.6010
291, 0.0510, 0.2049
292, 0.0096, 0.5271
293, 0.0022, 0.5120
294, 0.0392, 0.4548
295, 0.0195, 0.2787
296, -0.0246, 0.5331
297, 0.0110, 0.5106
298, -0.0269, 0.7273
299, -0.0194, 0.5976
300, -0.0506, 0.8351
301, -0.0514, 0.9516
302, -0.0425, 0.7039
303, -0.0922, 1.3710
304, -0.1292, 1.7672
305, -0.1552, 2.0066
306, -0.0114, 0.5692
307, -0.0058, 0.4242
308, -0.1290, 1.9887
309, -0.0008, 1.5847
310, -0.1940, 2.8976
311, 0.0203, 0.4241
312, 0.0150, 0.7883
313, -0.0464, 1.6024
314, 0.0306, 0.7688
315, 0.0135, 0.7371
316, -0.0416, 1.3699
317, 0.0329, 1.0165
318, 0.0580, 0.7249
