Epoch, Average Actor Loss, Critic Loss
227, -0.7223, 16.8974
228, -0.5850, 11.2211
229, -0.7936, 12.9930
230, 0.2052, 8.3990
231, -0.7223, 12.1791
232, -0.4652, 11.2080
233, -0.6502, 12.8332
234, 0.5712, 6.0395
235, 0.5179, 6.9195
236, 0.5973, 2.9828
237, 0.0855, 12.3852
238, 0.4274, 4.6267
239, -0.1205, 10.4541
240, 1.1381, 16.6660
241, 0.4211, 11.2679
242, 1.0027, 13.0249
243, -0.7326, 8.2054
244, 0.3861, 4.1857
245, -0.4601, 8.5946
246, 0.2784, 2.4743
247, 0.4004, 3.4561
248, -0.3594, 8.2147
249, -0.2173, 9.6774
250, -0.1438, 7.5181
251, -0.0806, 4.5056
252, -1.9178, 11.8174
253, -0.7926, 14.8063
254, -0.1496, 9.1787
255, -1.3737, 11.8638
256, 0.4823, 14.2277
257, 0.1167, 3.6553
258, 0.6720, 7.7557
259, 0.1634, 10.2516
260, -0.1430, 9.9281
261, -0.6687, 11.6412
262, 1.2433, 13.9869
263, 0.5699, 9.3802
264, 0.7436, 12.7444
265, 0.5169, 13.8348
266, 0.4479, 3.7487
267, 0.4827, 3.4017
268, 0.1962, 9.4409
269, 0.5126, 3.2469
270, -0.0599, 3.0635
271, 0.0487, 7.2859
272, -0.9040, 13.5069
273, -0.9001, 10.4819
274, -0.1608, 10.4780
275, -0.0388, 7.0913
276, -0.6994, 12.5544
277, 0.0072, 3.8611
278, 0.1787, 3.4742
279, 0.2457, 9.2012
280, -0.2484, 18.8491
281, -0.9710, 13.6740
282, -0.1095, 10.8860
283, 0.1778, 11.7540
284, -0.0026, 11.3136
285, 0.1545, 3.2101
286, 0.2506, 5.8290
287, -0.8094, 16.0498
288, -0.0438, 14.6966
289, -0.8602, 10.6393
290, -0.4135, 14.6380
291, 0.6859, 10.5101
292, 0.5815, 7.4924
293, -0.0085, 10.3274
294, 0.2645, 10.1762
295, -0.3145, 15.3861
296, 0.4987, 12.2048
297, 0.1479, 14.6046
298, -0.7196, 14.0979
299, -0.1711, 12.4840
300, 0.2443, 11.9613
301, 0.1799, 13.2453
302, 0.2675, 2.5829
303, 0.0914, 9.0071
304, 0.2984, 3.1856
305, 0.1436, 4.6756
306, 0.2007, 4.9555
307, -0.1518, 17.0918
308, -0.4038, 14.5799
309, 0.0870, 6.5729
310, 0.4621, 8.8723
311, -0.5154, 12.0753
312, 0.1162, 11.1267
313, -0.4987, 13.8747
314, 0.4453, 6.9768
315, 0.0836, 11.5607
316, -0.4497, 10.6242
317, -0.3418, 15.3258
318, -0.2105, 8.6185
319, -0.3609, 8.2568
320, -0.0403, 6.1056
321, 0.1842, 5.6728
322, -0.6353, 8.6787
323, -0.0230, 9.3263
324, -0.2178, 5.3331
325, -0.1606, 6.7118
326, -0.6337, 13.4468
327, -0.1357, 7.9642
328, -0.1192, 13.0219
329, 0.2265, 13.1265
330, -0.0866, 11.7185
331, 0.2680, 3.0914
332, 0.2163, 10.1791
333, -0.0787, 11.7064
334, -0.3305, 7.4921
335, 0.1164, 2.7200
336, 0.4181, 6.1751
337, -0.2561, 6.0541
338, 0.1615, 16.1090
339, -0.5502, 13.2268
340, 0.5134, 15.2313
341, 0.2748, 8.8280
342, -0.4394, 8.4374
343, -0.7400, 7.5204
344, -0.2763, 8.2783
345, -0.3696, 10.4926
346, 0.2140, 6.8311
347, -0.6810, 11.0670
348, 0.3477, 3.8139
349, 1.5401, 13.0291
350, 0.0149, 11.0194
351, 0.3455, 13.1798
352, 0.0241, 16.3913
353, -0.4694, 9.2899
354, 0.3693, 13.6322
355, -0.3618, 12.8899
356, 0.4697, 13.6409
357, 0.1393, 3.3286
358, -0.9018, 16.4217
359, -0.2964, 7.4084
360, 0.0018, 11.3753
361, -0.2309, 14.8281
362, -0.3421, 5.8914
363, -0.8362, 11.4507
364, -1.3518, 9.9104
365, 0.4848, 7.1649
366, 0.5587, 13.6549
367, -0.9859, 13.6257
368, 0.2963, 8.7566
369, -0.0185, 3.3143
370, 0.7472, 4.7977
371, 0.3159, 15.1994
372, 0.1213, 4.7947
373, 0.7915, 11.8242
374, 0.4583, 8.2378
375, -0.3938, 10.2991
376, -0.5952, 10.0323
377, 0.2960, 10.0961
378, 0.1953, 8.8789
379, 0.2491, 7.8221
380, -0.7224, 12.0083
381, -0.4321, 7.4191
382, -0.2114, 10.0221
383, 0.0986, 14.3150
384, -0.0546, 12.6482
385, 0.4119, 10.6487
386, 0.8346, 12.3863
387, -0.8198, 12.7965
388, -0.5616, 13.5988
389, -0.4045, 8.8983
390, -0.9820, 12.8579
391, 0.3241, 9.0871
392, -0.2890, 11.7874
393, 0.3774, 11.0515
394, 0.0756, 3.1226
395, 0.6885, 6.8283
396, 0.1092, 7.9127
397, -0.0310, 6.0733
398, -0.4683, 9.9039
399, -0.6599, 14.3527
400, -0.5801, 10.5368
401, -0.4346, 13.0412
402, 0.2788, 3.7279
403, 0.2739, 5.3990
404, -1.2929, 10.0310
405, 0.2526, 11.0812
406, 0.3963, 10.4461
407, 0.3401, 10.4606
408, 0.4263, 6.5325
409, 1.8528, 18.0390
410, 0.5318, 19.8546
411, 0.8243, 9.7624
412, -0.0673, 16.1810
413, -0.1357, 13.0020
414, -0.5585, 12.7159
415, 0.2282, 8.9013
416, -1.2584, 14.1364
417, -1.1765, 17.4180
418, -0.1127, 2.4510
419, -0.6950, 13.9712
420, 0.0348, 3.1096
421, -0.7579, 11.7281
422, -0.2985, 15.2655
423, -0.9793, 11.3579
424, 0.0304, 11.7587
425, -0.3020, 15.6420
426, 0.4484, 19.8883
427, 0.1068, 12.9657
428, 0.3662, 9.5664
429, 0.6294, 12.7258
430, 0.3060, 11.2889
431, 0.2315, 11.2422
432, -0.8853, 14.5779
433, 0.8807, 16.3625
434, -0.4031, 13.6434
435, 0.5517, 15.8878
436, 0.1987, 11.6015
437, 0.2329, 7.4210
438, -0.3314, 10.3004
439, 0.2390, 6.1695
440, -0.3714, 4.1072
441, -0.4963, 7.2679
442, -1.0057, 11.2930
443, -0.2677, 11.4926
444, -0.4707, 10.3716
445, -0.1780, 14.0869
446, 0.5296, 14.3847
447, -1.8823, 14.3472
448, 0.0080, 14.8403
449, 0.7995, 15.4944
450, 0.0910, 7.5482
451, -0.2598, 12.1583
452, 0.0954, 5.6161
453, 0.2511, 11.6509
454, 1.1086, 14.3929
455, 0.3427, 16.4414
456, -0.3083, 13.8779
457, 0.2422, 15.3422
458, 0.0938, 2.6731
459, 0.7993, 11.7766
460, -0.0461, 3.9256
461, -0.6096, 11.6508
462, -0.2064, 11.6735
463, -0.9035, 10.8594
464, -0.5021, 12.0832
465, -0.3640, 9.5012
466, -0.8558, 12.0025
467, -0.7985, 15.0477
468, -0.0978, 10.6155
469, 0.4511, 3.1710
470, 0.4531, 2.8209
471, -0.3569, 11.7926
472, -0.0372, 9.6459
473, 0.3055, 10.7411
474, -0.4223, 14.0498
475, 0.4744, 4.2208
476, -0.0071, 13.1628
477, 0.6696, 19.9675
478, 0.1488, 10.5593
479, 1.7222, 19.9340
480, -0.1167, 11.7433
481, -0.7305, 9.6994
482, -0.6642, 10.6119
483, 0.5689, 13.3179
484, 0.1244, 6.1578
485, 0.4169, 4.9466
486, -0.8617, 10.0148
487, -0.8764, 12.2039
488, 0.3562, 4.6292
489, -1.1662, 9.0709
490, -1.5596, 14.2403
491, -1.1573, 11.9400
492, -1.0371, 12.1816
493, -0.1371, 17.4343
494, 0.2439, 9.5334
495, 0.5909, 8.7764
496, 0.5488, 8.3153
497, 0.0807, 8.2063
498, 0.0530, 13.0117
499, 0.8628, 13.2737
500, 0.7370, 2.4321
501, 1.0247, 14.3630
502, 0.9212, 15.8995
503, 0.2232, 9.7339
